sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3380751,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.87,0.0,No,No,Yes,Yes,No,No
3380752,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.77,0.77,0.0,No,No,No,Yes,No,No
3380753,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,No,0.0,0.78,0.75,0.0,No,No,No,Yes,No,No
3380755,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
3380799,34.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.46,0.68,0.0,No,No,Yes,Yes,No,No
3380846,24.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,26.0,3.0,No,0.0,0.98,0.98,0.0,No,No,Yes,Yes,No,No
3380895,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
3380944,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.87,0.92,0.0,No,No,No,Yes,No,No
3380945,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.71,0.0,No,No,No,Yes,No,No
3380946,0.0,4.0,0.0,4.0,5.0,7.0,0.0,2.0,3.0,5.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
3381055,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
3381087,4.0,10.0,0.0,5.0,11.0,15.0,6.0,13.0,19.0,28.0,1.0,No,0.0,0.77,0.84,0.0,No,No,No,Yes,No,No
3381088,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
3381090,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3381132,3.0,4.0,0.0,18.0,39.0,63.0,4.0,14.0,35.0,47.0,1.0,No,0.0,0.91,0.93,0.0,No,No,No,Yes,No,No
3381133,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.97,0.0,No,No,Yes,Yes,No,No
3381134,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
3381179,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,Yes,No,No,Yes,No,No
3381180,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.01,0.12,0.0,No,No,No,Yes,No,No
3381182,12.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.81,0.91,0.0,Yes,No,No,Yes,No,No
3381229,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,Yes,No,No,Yes,No,No
3381324,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
3381325,30.0,2.0,0.0,15.0,15.0,15.0,0.0,2.0,2.0,2.0,0.0,No,0.0,0.76,0.81,0.0,Yes,No,No,Yes,No,No
3381426,490.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,61.0,4.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3381467,67.0,9.0,27.0,108.0,162.0,243.0,24.0,96.0,140.0,205.0,46.0,No,0.0,0.34,0.34,0.0,No,No,Yes,Yes,No,No
3381515,352.0,2.0,36.0,495.0,990.0,1485.0,151.0,397.0,762.0,1087.0,148.0,No,0.0,0.88,0.9,0.0,No,No,Yes,Yes,No,No
3381562,141.0,12.0,0.0,0.0,0.0,0.0,3.0,7.0,26.0,45.0,2.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
3381608,1.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3381654,89.0,52.0,0.0,0.0,0.0,0.0,1.0,36.0,102.0,187.0,29.0,No,0.0,0.81,0.58,0.0,Yes,No,No,Yes,No,No
3381655,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.95,0.77,0.0,No,No,No,Yes,No,No
3381656,0.0,2.0,3.0,6.0,12.0,17.0,0.0,3.0,6.0,10.0,3.0,No,0.0,0.84,0.82,0.0,No,No,Yes,Yes,No,No
3381797,41.0,8.0,0.0,55.0,55.0,55.0,8.0,77.0,208.0,280.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3381989,968.0,4.0,136.0,0.0,208.0,432.0,118.0,583.0,1032.0,1498.0,136.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3381996,863.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
3382042,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3382082,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.89,0.0,Yes,No,Yes,Yes,No,No
3382083,3.0,2.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.9,0.95,0.0,Yes,No,No,Yes,No,No
3382132,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
3382321,613.0,4.0,0.0,0.0,0.0,0.0,24.0,87.0,212.0,298.0,8.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
3382322,6591.0,4.0,0.0,0.0,0.0,0.0,501.0,1615.0,3120.0,4646.0,532.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,No
3382325,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3382366,414.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,No,0.0,0.94,0.83,0.0,Yes,No,No,No,No,No
3382367,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.83,0.0,No,No,Yes,Yes,No,No
3382413,11.0,8.0,0.0,12.0,23.0,23.0,3.0,8.0,18.0,36.0,5.0,No,0.0,0.49,0.74,0.0,No,No,No,Yes,No,No
3382601,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.87,0.92,0.0,No,No,No,Yes,No,No
3382650,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3382694,0.0,10.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
3382887,8.0,8.0,0.0,36.0,72.0,108.0,10.0,39.0,75.0,113.0,10.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3383078,41.0,8.0,20.0,80.0,160.0,240.0,19.0,76.0,148.0,273.0,8.0,No,0.0,0.52,0.73,0.0,No,No,No,Yes,No,No
3383127,25322.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.5,0.72,0.0,No,No,No,Yes,No,No
3383130,1531.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,48.0,32.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
3383220,17.0,8.0,0.0,15.0,15.0,30.0,4.0,9.0,23.0,37.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3383362,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.41,0.46,0.0,No,No,Yes,Yes,No,No
3383503,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3383551,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.49,0.0,No,No,No,Yes,No,No
3383599,179.0,2.0,0.0,0.0,0.0,0.0,12.0,31.0,47.0,72.0,9.0,No,0.0,0.85,0.83,0.0,No,No,No,Yes,No,No
3383600,32.0,3.0,0.0,0.0,24.0,48.0,1.0,8.0,23.0,29.0,0.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
3383647,125.0,2.0,30.0,30.0,90.0,180.0,23.0,73.0,136.0,137.0,38.0,No,0.0,0.41,0.69,0.0,No,No,No,Yes,No,No
3383696,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,No,0.0,0.57,0.7,0.0,No,No,No,Yes,No,No
3383697,13.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3383698,11.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.85,0.0,No,No,No,Yes,No,No
3383743,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,No,0.0,0.8,0.77,0.0,No,No,No,Yes,No,No
3383744,-1.0,16.0,0.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.31,0.4,1.0,No,No,No,Yes,No,No
3383792,7.0,2.0,0.0,0.0,3.0,6.0,1.0,2.0,4.0,10.0,2.0,No,0.0,0.0,0.37,0.0,No,No,No,Yes,No,No
3383841,82.0,2.0,18.0,234.0,468.0,720.0,56.0,120.0,130.0,130.0,0.0,No,0.0,0.91,0.85,0.0,No,No,No,Yes,No,No
3383877,196.0,0.0,0.0,0.0,55.0,155.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3383938,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.82,0.0,Yes,No,No,No,No,No
3383940,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,No,0.0,0.51,0.6,0.0,No,No,No,Yes,No,No
3384452,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,No,0.0,0.25,0.31,0.0,No,No,No,Yes,No,No
3384482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3384597,45.0,2.0,20.0,100.0,200.0,320.0,27.0,75.0,125.0,172.0,26.0,No,0.0,0.85,0.88,0.0,No,No,No,Yes,No,No
3384692,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
3384693,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,No,0.0,0.95,0.96,0.0,Yes,No,No,Yes,No,No
3384694,62.0,8.0,0.0,16.0,64.0,128.0,13.0,53.0,102.0,143.0,11.0,No,0.0,0.85,0.92,0.0,No,No,No,Yes,No,No
3384695,7.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,No,0.0,0.95,0.89,0.0,Yes,No,No,Yes,No,No
3384697,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3384738,45.0,2.0,0.0,0.0,6.0,18.0,2.0,7.0,32.0,38.0,1.0,No,0.0,0.97,0.95,0.0,No,No,No,Yes,No,No
3384739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3384746,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.9,0.0,Yes,No,No,Yes,No,No
3384786,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.75,0.72,0.0,Yes,No,No,Yes,No,No
3384787,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
3384788,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3384881,141.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,21.0,0.0,No,0.0,0.93,0.87,0.0,No,No,No,Yes,No,No
3384931,53.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3384932,1129.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3385014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
3385069,131.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3385162,6.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.92,0.78,0.0,Yes,No,No,Yes,No,No
3385254,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.9,0.0,Yes,No,No,Yes,No,No
3385255,718.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.33,0.65,0.0,No,No,No,Yes,No,No
3385257,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.84,0.87,0.0,Yes,No,No,Yes,No,No
3385301,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
3385302,7.0,2.0,8.0,21.0,46.0,71.0,4.0,14.0,29.0,51.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
3385310,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3385394,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,No,Yes,Yes,No,No
3385395,0.0,9.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,No,0.0,0.93,0.78,0.0,No,No,No,Yes,No,No
3385442,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,No
3385443,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3385447,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.97,0.97,0.0,No,No,Yes,No,No,No
3385540,141.0,2.0,0.0,160.0,320.0,320.0,16.0,17.0,17.0,18.0,55.0,No,0.0,0.68,0.83,0.0,No,No,No,Yes,No,No
3385542,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.03,0.1,0.0,No,No,No,Yes,No,No
3385685,16.0,8.0,0.0,0.0,20.0,20.0,1.0,8.0,15.0,27.0,4.0,No,0.0,0.83,0.79,0.0,No,No,Yes,Yes,No,No
3385690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3385733,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3385734,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
3385877,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3385878,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.94,0.0,No,No,No,Yes,No,No
3385879,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3385924,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,Yes,Yes,No,No
3385971,103.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,No,0.0,0.81,0.9,0.0,Yes,No,No,Yes,No,No
3385972,120.0,8.0,40.0,84.0,217.0,350.0,33.0,118.0,257.0,416.0,42.0,No,0.0,0.87,0.91,0.0,No,No,No,Yes,No,No
3385980,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3386112,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3386203,225.0,8.0,0.0,0.0,0.0,0.0,12.0,25.0,58.0,119.0,19.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
3386250,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
3386264,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
3386345,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,Yes,No,Yes,Yes,No,No
3386392,633.0,8.0,65.0,840.0,1575.0,2555.0,315.0,1163.0,2328.0,3197.0,321.0,No,0.0,0.93,0.96,0.0,No,No,No,Yes,No,No
3386393,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.96,0.0,No,No,No,Yes,No,No
3386395,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
3386441,7.0,2.0,0.0,6.0,20.0,28.0,3.0,6.0,19.0,30.0,0.0,No,0.0,0.93,0.87,0.0,No,No,No,Yes,No,No
3386645,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
3386828,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3386925,0.0,9.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,3.0,0.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
3386970,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3386971,1126.0,8.0,179.0,1120.0,2200.0,3360.0,346.0,1245.0,2761.0,4174.0,344.0,No,0.0,1.0,0.81,0.0,No,No,No,Yes,No,No
3386972,7.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,No
3387018,226.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,27.0,41.0,5.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3387062,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.93,0.0,No,No,No,Yes,No,No
3387108,3.0,8.0,0.0,1.0,2.0,4.0,1.0,3.0,4.0,5.0,1.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
3387143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3387154,3.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,No,0.0,0.79,0.66,0.0,No,No,No,Yes,No,No
3387296,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,No,0.0,0.41,0.46,0.0,No,No,No,Yes,No,No
3387493,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,No
3387502,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
3387587,4.0,8.0,0.0,1.0,3.0,7.0,2.0,3.0,8.0,12.0,4.0,No,0.0,0.87,0.88,0.0,No,No,Yes,Yes,No,No
3387635,8.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,8.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
3387636,25.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,12.0,0.0,No,0.0,0.94,0.96,0.0,Yes,No,No,Yes,No,No
3387637,33.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,9.0,0.0,No,0.0,0.7,0.55,0.0,Yes,No,Yes,Yes,No,No
3387684,902.0,16.0,0.0,0.0,0.0,0.0,18.0,79.0,91.0,122.0,2.0,No,0.0,1.0,0.8,0.0,No,No,No,Yes,No,No
3387732,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.0,0.0,0.0,No,No,Yes,Yes,No,No
3387736,2539.0,0.0,0.0,0.0,0.0,0.0,11.0,125.0,171.0,229.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3387814,6168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3387830,86.0,8.0,0.0,128.0,128.0,128.0,13.0,46.0,96.0,173.0,33.0,No,0.0,0.62,0.56,0.0,No,No,No,Yes,No,No
3387879,35.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,68.0,89.0,6.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
3387882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3387925,12.0,8.0,0.0,50.0,50.0,100.0,5.0,15.0,26.0,39.0,0.0,No,0.0,0.68,0.75,0.0,No,No,No,Yes,No,No
3387951,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3387971,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
3387974,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,No,0.0,0.52,0.62,0.0,Yes,No,Yes,Yes,No,No
3388078,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3388110,2.0,8.0,0.0,109.0,109.0,109.0,1.0,6.0,12.0,16.0,0.0,No,0.0,0.5,0.52,0.0,Yes,No,No,No,No,No
3388111,235.0,10.0,2.0,0.0,52.0,147.0,14.0,64.0,223.0,342.0,21.0,No,0.0,0.65,0.71,0.0,No,No,No,Yes,No,No
3388203,6.0,8.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,6.0,1.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
3388250,2.0,2.0,0.0,2.0,4.0,7.0,1.0,3.0,4.0,7.0,0.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,No
3388447,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
3388735,84.0,2.0,26.0,80.0,180.0,270.0,18.0,79.0,192.0,277.0,19.0,No,0.0,0.9,0.91,0.0,No,No,No,Yes,No,No
3388736,353.0,4.0,105.0,39.0,193.0,303.0,39.0,236.0,485.0,830.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3388877,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.94,0.83,0.0,Yes,No,No,Yes,No,No
3388878,38.0,2.0,0.0,0.0,0.0,40.0,13.0,39.0,91.0,100.0,2.0,No,0.0,0.66,0.66,0.0,No,No,No,Yes,No,No
3388879,2040.0,2.0,22.0,4800.0,7200.0,10800.0,171.0,1727.0,3811.0,6042.0,364.0,No,0.0,1.0,1.0,0.0,No,No,Yes,Yes,No,No
3388985,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,No,No,No
3389108,529.0,12.0,264.0,149.0,301.0,605.0,193.0,446.0,607.0,818.0,270.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3389327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
3389348,57.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,12.0,2.0,No,0.0,0.75,0.43,0.0,No,No,No,Yes,No,No
3389385,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
3389399,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.84,0.82,0.0,No,No,No,Yes,No,No
3389445,62.0,8.0,0.0,90.0,178.0,222.0,25.0,90.0,204.0,304.0,50.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
3389490,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
3389491,16.0,4.0,0.0,0.0,3.0,5.0,0.0,3.0,7.0,11.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,No,No,No
